,District,Mandal,Date,temp_min (⁰C),temp_max (⁰C)
56725,Khammam,Penuballi,2019-08-04,25.7,29.9
56726,Khammam,Penuballi,2019-08-05,25.4,32.6
56727,Khammam,Penuballi,2019-08-06,24.3,32.7
56728,Khammam,Penuballi,2019-08-07,24.2,27.1
56729,Khammam,Penuballi,2019-08-08,24.3,27.5
56730,Khammam,Penuballi,2019-08-09,24.1,32.9
56731,Khammam,Penuballi,2019-08-10,25.7,33.2
56732,Khammam,Penuballi,2019-08-11,27.1,34.0
56733,Khammam,Penuballi,2019-08-12,26.9,34.4
56734,Khammam,Penuballi,2019-08-13,26.8,33.0
56735,Khammam,Penuballi,2019-08-14,24.5,32.2
56736,Khammam,Penuballi,2019-08-15,27.0,32.9
56737,Khammam,Penuballi,2019-08-16,26.9,35.1
56738,Khammam,Penuballi,2019-08-17,26.1,33.8
56739,Khammam,Penuballi,2019-08-18,25.3,34.8
56740,Khammam,Penuballi,2019-08-19,24.8,33.4
56741,Khammam,Penuballi,2019-08-20,25.0,34.9
56742,Khammam,Penuballi,2019-08-21,24.9,32.8
56743,Khammam,Penuballi,2019-08-22,24.7,32.7
56744,Khammam,Penuballi,2019-08-23,24.9,34.8
56745,Khammam,Penuballi,2019-08-24,24.7,29.1
56746,Khammam,Penuballi,2019-08-25,24.5,30.6
56747,Khammam,Penuballi,2019-08-26,26.5,33.4
56748,Khammam,Penuballi,2019-08-27,25.9,33.8
56749,Khammam,Penuballi,2019-08-28,26.0,34.9
56750,Khammam,Penuballi,2019-08-29,26.9,35.8
56751,Khammam,Penuballi,2019-08-30,27.0,36.0
56752,Khammam,Penuballi,2019-08-31,25.0,34.7
56753,Khammam,Penuballi,2019-09-01,25.1,31.1
56754,Khammam,Penuballi,2019-09-02,24.2,29.0
56755,Khammam,Penuballi,2019-09-03,24.6,29.4
56756,Khammam,Penuballi,2019-09-04,24.2,27.8
56757,Khammam,Penuballi,2019-09-05,24.3,30.7
56758,Khammam,Penuballi,2019-09-06,26.3,31.1
56759,Khammam,Penuballi,2019-09-07,24.3,29.1
56760,Khammam,Penuballi,2019-09-08,26.8,31.7
56761,Khammam,Penuballi,2019-09-09,26.6,33.0
56792,Khammam,Sathupalle,2019-07-01,24.5,32.9
56793,Khammam,Sathupalle,2019-07-02,25.1,31.6
56794,Khammam,Sathupalle,2019-07-03,25.1,31.8
56795,Khammam,Sathupalle,2019-07-04,27.5,32.8
56796,Khammam,Sathupalle,2019-07-05,26.0,35.9
56797,Khammam,Sathupalle,2019-07-06,24.9,32.7
56798,Khammam,Sathupalle,2019-07-07,27.3,34.7
56799,Khammam,Sathupalle,2019-07-08,25.6,36.1
56800,Khammam,Sathupalle,2019-07-09,25.7,37.4
56801,Khammam,Sathupalle,2019-07-10,24.9,35.2
56802,Khammam,Sathupalle,2019-07-11,24.7,37.6
56803,Khammam,Sathupalle,2019-07-12,24.9,37.2
56804,Khammam,Sathupalle,2019-07-13,27.2,36.6
56805,Khammam,Sathupalle,2019-07-14,24.6,36.0
56806,Khammam,Sathupalle,2019-07-15,27.0,36.1
56807,Khammam,Sathupalle,2019-07-16,24.7,36.0
56808,Khammam,Sathupalle,2019-07-17,26.4,37.4
56809,Khammam,Sathupalle,2019-07-18,27.0,38.0
56810,Khammam,Sathupalle,2019-07-19,25.7,37.5
56811,Khammam,Sathupalle,2019-07-20,24.6,32.3
56812,Khammam,Sathupalle,2019-07-21,25.8,32.3
56813,Khammam,Sathupalle,2019-07-22,26.8,33.3
56814,Khammam,Sathupalle,2019-07-23,25.6,36.0
56815,Khammam,Sathupalle,2019-07-24,26.1,33.8
56816,Khammam,Sathupalle,2019-07-25,26.8,36.8
56817,Khammam,Sathupalle,2019-07-26,24.6,35.3
56818,Khammam,Sathupalle,2019-07-27,24.0,25.7
56819,Khammam,Sathupalle,2019-07-28,23.8,27.4
56820,Khammam,Sathupalle,2019-07-29,24.0,25.9
56821,Khammam,Sathupalle,2019-07-30,24.2,27.9
56822,Khammam,Sathupalle,2019-07-31,24.7,31.2
56823,Khammam,Sathupalle,2019-08-01,23.7,34.8
56824,Khammam,Sathupalle,2019-08-02,24.1,29.6
56825,Khammam,Sathupalle,2019-08-03,23.6,24.5
56826,Khammam,Sathupalle,2019-08-04,26.5,29.9
56827,Khammam,Sathupalle,2019-08-05,25.2,32.2
56828,Khammam,Sathupalle,2019-08-06,24.2,32.5
56829,Khammam,Sathupalle,2019-08-07,23.9,26.9
56830,Khammam,Sathupalle,2019-08-08,24.1,27.9
56831,Khammam,Sathupalle,2019-08-09,24.5,32.8
56832,Khammam,Sathupalle,2019-08-10,24.9,33.7
56833,Khammam,Sathupalle,2019-08-11,26.1,34.5
56834,Khammam,Sathupalle,2019-08-12,26.6,34.5
56835,Khammam,Sathupalle,2019-08-13,26.2,33.4
56836,Khammam,Sathupalle,2019-08-14,24.5,32.0
56837,Khammam,Sathupalle,2019-08-15,26.7,32.4
56838,Khammam,Sathupalle,2019-08-16,26.8,34.7
56839,Khammam,Sathupalle,2019-08-17,25.2,34.8
56840,Khammam,Sathupalle,2019-08-18,24.5,34.5
56841,Khammam,Sathupalle,2019-08-19,24.0,34.6
56842,Khammam,Sathupalle,2019-08-20,24.9,35.0
56843,Khammam,Sathupalle,2019-08-21,24.7,32.4
56844,Khammam,Sathupalle,2019-08-22,24.1,32.0
56845,Khammam,Sathupalle,2019-08-23,24.5,33.9
56846,Khammam,Sathupalle,2019-08-24,24.3,27.4
56847,Khammam,Sathupalle,2019-08-25,24.4,30.8
56848,Khammam,Sathupalle,2019-08-26,25.2,33.8
56849,Khammam,Sathupalle,2019-08-27,24.8,34.2
56850,Khammam,Sathupalle,2019-08-28,25.6,34.4
56851,Khammam,Sathupalle,2019-08-29,26.5,34.7
56852,Khammam,Sathupalle,2019-08-30,27.0,35.1
56853,Khammam,Sathupalle,2019-08-31,23.5,35.1
56854,Khammam,Sathupalle,2019-09-01,24.5,33.3
56855,Khammam,Sathupalle,2019-09-02,23.9,29.4
56856,Khammam,Sathupalle,2019-09-03,23.6,29.5
56857,Khammam,Sathupalle,2019-09-04,23.6,27.3
56858,Khammam,Sathupalle,2019-09-05,24.2,29.7
56859,Khammam,Sathupalle,2019-09-06,25.7,32.3
56860,Khammam,Sathupalle,2019-09-07,23.9,28.9
56861,Khammam,Sathupalle,2019-09-08,26.7,31.6
56862,Khammam,Sathupalle,2019-09-09,26.6,33.1
56893,Khammam,Vemsoor,2019-07-01,24.2,31.8
56894,Khammam,Vemsoor,2019-07-02,25.1,31.3
56895,Khammam,Vemsoor,2019-07-03,25.6,31.5
56896,Khammam,Vemsoor,2019-07-04,27.5,32.6
56897,Khammam,Vemsoor,2019-07-05,25.5,36.6
56898,Khammam,Vemsoor,2019-07-06,25.2,32.4
56899,Khammam,Vemsoor,2019-07-07,28.3,33.6
56900,Khammam,Vemsoor,2019-07-08,24.9,35.1
56901,Khammam,Vemsoor,2019-07-09,25.7,36.7
56902,Khammam,Vemsoor,2019-07-10,24.5,35.2
56903,Khammam,Vemsoor,2019-07-11,25.0,37.5
56904,Khammam,Vemsoor,2019-07-12,25.1,34.8
56905,Khammam,Vemsoor,2019-07-13,24.9,37.7
56906,Khammam,Vemsoor,2019-07-14,24.3,35.9
56907,Khammam,Vemsoor,2019-07-15,26.1,36.4
56908,Khammam,Vemsoor,2019-07-16,24.7,34.4
56909,Khammam,Vemsoor,2019-07-17,25.8,37.4
56910,Khammam,Vemsoor,2019-07-18,26.9,38.0
56911,Khammam,Vemsoor,2019-07-19,25.7,37.4
56912,Khammam,Vemsoor,2019-07-20,24.1,32.1
56913,Khammam,Vemsoor,2019-07-21,25.9,33.3
56914,Khammam,Vemsoor,2019-07-22,26.3,35.7
56915,Khammam,Vemsoor,2019-07-23,25.8,36.4
56916,Khammam,Vemsoor,2019-07-24,25.2,32.9
56917,Khammam,Vemsoor,2019-07-25,26.1,36.6
56918,Khammam,Vemsoor,2019-07-26,24.3,34.6
56919,Khammam,Vemsoor,2019-07-27,23.3,25.0
56920,Khammam,Vemsoor,2019-07-28,24.0,27.8
56921,Khammam,Vemsoor,2019-07-29,23.5,24.8
56922,Khammam,Vemsoor,2019-07-30,24.0,27.7
56923,Khammam,Vemsoor,2019-07-31,25.1,30.5
56924,Khammam,Vemsoor,2019-08-01,23.7,34.1
56925,Khammam,Vemsoor,2019-08-02,23.6,29.1
56926,Khammam,Vemsoor,2019-08-03,23.5,24.7
56927,Khammam,Vemsoor,2019-08-04,25.8,29.9
56928,Khammam,Vemsoor,2019-08-05,25.2,31.8
56929,Khammam,Vemsoor,2019-08-06,23.9,31.9
56930,Khammam,Vemsoor,2019-08-07,23.7,26.6
56931,Khammam,Vemsoor,2019-08-08,24.0,27.9
56932,Khammam,Vemsoor,2019-08-09,22.4,33.0
56933,Khammam,Vemsoor,2019-08-10,25.0,33.4
56934,Khammam,Vemsoor,2019-08-11,25.8,34.7
56935,Khammam,Vemsoor,2019-08-12,26.5,34.5
56936,Khammam,Vemsoor,2019-08-13,25.8,33.2
56937,Khammam,Vemsoor,2019-08-14,24.2,30.3
56938,Khammam,Vemsoor,2019-08-15,25.8,32.6
56939,Khammam,Vemsoor,2019-08-16,24.9,34.9
56940,Khammam,Vemsoor,2019-08-17,26.0,34.0
56941,Khammam,Vemsoor,2019-08-18,25.1,34.8
56942,Khammam,Vemsoor,2019-08-19,24.7,34.2
56943,Khammam,Vemsoor,2019-08-20,24.1,35.7
56944,Khammam,Vemsoor,2019-08-21,24.8,32.3
56945,Khammam,Vemsoor,2019-08-22,24.1,32.4
56946,Khammam,Vemsoor,2019-08-23,24.0,32.9
56947,Khammam,Vemsoor,2019-08-24,24.6,28.1
56948,Khammam,Vemsoor,2019-08-25,23.9,30.8
56949,Khammam,Vemsoor,2019-08-26,25.4,32.4
56950,Khammam,Vemsoor,2019-08-27,24.9,32.7
56951,Khammam,Vemsoor,2019-08-28,25.5,34.9
56952,Khammam,Vemsoor,2019-08-29,25.8,35.4
56953,Khammam,Vemsoor,2019-08-30,26.6,35.0
56954,Khammam,Vemsoor,2019-08-31,24.5,34.4
56955,Khammam,Vemsoor,2019-09-01,24.0,32.1
56956,Khammam,Vemsoor,2019-09-02,23.3,28.3
56957,Khammam,Vemsoor,2019-09-03,23.9,28.7
56958,Khammam,Vemsoor,2019-09-04,24.0,27.9
56959,Khammam,Vemsoor,2019-09-05,24.3,29.4
56960,Khammam,Vemsoor,2019-09-06,25.7,31.6
56961,Khammam,Vemsoor,2019-09-07,24.7,28.3
56962,Khammam,Vemsoor,2019-09-08,25.9,31.0
56963,Khammam,Vemsoor,2019-09-09,26.1,31.9
56994,Khammam,Thallada,2019-07-01,26.0,32.5
56995,Khammam,Thallada,2019-07-02,25.0,32.1
56996,Khammam,Thallada,2019-07-03,26.7,32.0
56997,Khammam,Thallada,2019-07-04,28.1,35.5
56998,Khammam,Thallada,2019-07-05,27.0,37.3
56999,Khammam,Thallada,2019-07-06,25.4,34.4
57000,Khammam,Thallada,2019-07-07,29.9,35.4
57001,Khammam,Thallada,2019-07-08,27.1,37.6
57002,Khammam,Thallada,2019-07-09,27.5,37.8
57003,Khammam,Thallada,2019-07-10,26.9,35.5
57004,Khammam,Thallada,2019-07-11,27.5,37.6
57005,Khammam,Thallada,2019-07-12,25.1,37.8
57006,Khammam,Thallada,2019-07-13,27.5,37.9
57007,Khammam,Thallada,2019-07-14,24.7,37.8
57008,Khammam,Thallada,2019-07-15,26.0,37.5
57009,Khammam,Thallada,2019-07-16,24.6,37.9
57010,Khammam,Thallada,2019-07-17,27.3,37.9
57011,Khammam,Thallada,2019-07-18,27.3,38.2
57012,Khammam,Thallada,2019-07-19,25.4,37.9
57013,Khammam,Thallada,2019-07-20,24.9,32.6
57014,Khammam,Thallada,2019-07-21,27.1,31.4
57015,Khammam,Thallada,2019-07-22,26.0,35.4
57016,Khammam,Thallada,2019-07-23,26.4,36.1
57017,Khammam,Thallada,2019-07-24,27.1,35.5
57018,Khammam,Thallada,2019-07-25,29.5,37.8
57019,Khammam,Thallada,2019-07-26,24.8,36.6
57020,Khammam,Thallada,2019-07-27,24.8,27.1
57021,Khammam,Thallada,2019-07-28,24.5,30.3
57022,Khammam,Thallada,2019-07-29,24.5,27.5
57023,Khammam,Thallada,2019-07-30,24.6,30.4
57024,Khammam,Thallada,2019-07-31,25.6,32.7
57025,Khammam,Thallada,2019-08-01,24.8,35.4
57026,Khammam,Thallada,2019-08-02,24.9,32.7
57027,Khammam,Thallada,2019-08-03,24.8,27.3
57028,Khammam,Thallada,2019-08-04,27.2,31.2
57029,Khammam,Thallada,2019-08-05,26.8,33.9
57030,Khammam,Thallada,2019-08-06,24.6,32.9
57031,Khammam,Thallada,2019-08-07,24.9,30.2
57032,Khammam,Thallada,2019-08-08,24.4,30.5
57033,Khammam,Thallada,2019-08-09,24.6,33.2
57034,Khammam,Thallada,2019-08-10,27.5,35.2
57035,Khammam,Thallada,2019-08-11,27.5,35.4
57036,Khammam,Thallada,2019-08-12,27.3,35.2
57037,Khammam,Thallada,2019-08-13,27.1,34.8
57038,Khammam,Thallada,2019-08-14,26.1,33.2
57039,Khammam,Thallada,2019-08-15,25.5,34.0
57040,Khammam,Thallada,2019-08-16,27.3,35.2
57041,Khammam,Thallada,2019-08-17,27.3,35.6
57042,Khammam,Thallada,2019-08-18,27.5,35.4
57043,Khammam,Thallada,2019-08-19,25.4,35.2
57044,Khammam,Thallada,2019-08-20,25.8,35.7
57045,Khammam,Thallada,2019-08-21,26.7,34.2
57046,Khammam,Thallada,2019-08-22,24.7,34.5
57047,Khammam,Thallada,2019-08-23,24.9,34.0
57048,Khammam,Thallada,2019-08-24,25.7,30.5
57049,Khammam,Thallada,2019-08-25,24.7,34.4
57050,Khammam,Thallada,2019-08-26,27.3,35.0
57051,Khammam,Thallada,2019-08-27,26.3,35.9
57052,Khammam,Thallada,2019-08-28,26.9,35.5
57053,Khammam,Thallada,2019-08-29,27.1,35.5
57054,Khammam,Thallada,2019-08-30,27.5,35.8
57055,Khammam,Thallada,2019-08-31,24.7,35.1
57056,Khammam,Thallada,2019-09-01,24.6,32.1
57057,Khammam,Thallada,2019-09-02,24.8,30.6
57058,Khammam,Thallada,2019-09-03,24.8,31.4
57059,Khammam,Thallada,2019-09-04,24.8,30.2
57060,Khammam,Thallada,2019-09-05,24.3,33.0
57061,Khammam,Thallada,2019-09-06,27.2,35.2
57062,Khammam,Thallada,2019-09-07,25.5,30.4
57063,Khammam,Thallada,2019-09-08,27.3,32.8
57064,Khammam,Thallada,2019-09-09,27.3,33.8
57095,Khammam,Wyra,2019-07-01,26.5,34.1
57096,Khammam,Wyra,2019-07-02,25.1,31.9
57097,Khammam,Wyra,2019-07-03,25.9,31.5
57098,Khammam,Wyra,2019-07-04,28.1,35.4
57099,Khammam,Wyra,2019-07-05,27.0,37.0
57100,Khammam,Wyra,2019-07-06,25.4,33.3
57101,Khammam,Wyra,2019-07-07,28.9,34.9
57102,Khammam,Wyra,2019-07-08,26.8,36.1
57103,Khammam,Wyra,2019-07-09,26.5,37.7
57104,Khammam,Wyra,2019-07-10,26.3,35.3
57105,Khammam,Wyra,2019-07-11,27.6,37.3
57106,Khammam,Wyra,2019-07-12,25.2,37.3
57107,Khammam,Wyra,2019-07-13,27.2,37.5
57108,Khammam,Wyra,2019-07-14,23.8,37.3
57109,Khammam,Wyra,2019-07-15,25.3,37.2
57110,Khammam,Wyra,2019-07-16,24.0,37.1
57111,Khammam,Wyra,2019-07-17,26.2,37.8
57112,Khammam,Wyra,2019-07-18,27.5,38.2
57113,Khammam,Wyra,2019-07-19,25.4,37.9
57114,Khammam,Wyra,2019-07-20,24.9,33.0
57115,Khammam,Wyra,2019-07-21,26.3,29.8
57116,Khammam,Wyra,2019-07-22,26.0,34.7
57117,Khammam,Wyra,2019-07-23,26.0,35.7
57118,Khammam,Wyra,2019-07-24,26.1,33.9
57119,Khammam,Wyra,2019-07-25,28.9,37.1
57120,Khammam,Wyra,2019-07-26,24.7,35.7
57121,Khammam,Wyra,2019-07-27,23.4,26.5
57122,Khammam,Wyra,2019-07-28,24.5,29.7
57123,Khammam,Wyra,2019-07-29,24.3,26.7
57124,Khammam,Wyra,2019-07-30,24.5,28.3
57125,Khammam,Wyra,2019-07-31,25.2,31.8
57126,Khammam,Wyra,2019-08-01,24.7,33.7
57127,Khammam,Wyra,2019-08-02,24.7,30.8
57128,Khammam,Wyra,2019-08-03,24.5,26.6
57129,Khammam,Wyra,2019-08-04,26.5,29.6
57130,Khammam,Wyra,2019-08-05,26.2,31.8
57131,Khammam,Wyra,2019-08-06,24.6,31.8
57132,Khammam,Wyra,2019-08-07,24.6,28.5
57133,Khammam,Wyra,2019-08-08,24.4,29.0
57134,Khammam,Wyra,2019-08-09,24.6,32.4
57135,Khammam,Wyra,2019-08-10,27.3,33.3
57136,Khammam,Wyra,2019-08-11,27.4,34.8
57137,Khammam,Wyra,2019-08-12,27.1,34.8
57138,Khammam,Wyra,2019-08-13,27.0,34.3
57139,Khammam,Wyra,2019-08-14,25.6,32.5
57140,Khammam,Wyra,2019-08-15,25.5,32.1
57141,Khammam,Wyra,2019-08-16,26.9,34.9
57142,Khammam,Wyra,2019-08-17,27.2,36.0
57143,Khammam,Wyra,2019-08-18,27.1,35.1
57144,Khammam,Wyra,2019-08-19,25.4,33.9
57145,Khammam,Wyra,2019-08-20,25.5,36.1
57146,Khammam,Wyra,2019-08-21,26.0,32.1
57147,Khammam,Wyra,2019-08-22,24.2,34.3
57148,Khammam,Wyra,2019-08-23,24.9,35.1
57149,Khammam,Wyra,2019-08-24,25.8,29.6
57150,Khammam,Wyra,2019-08-25,23.7,31.9
57151,Khammam,Wyra,2019-08-26,26.4,33.3
57152,Khammam,Wyra,2019-08-27,25.4,34.4
57153,Khammam,Wyra,2019-08-28,26.2,34.6
57154,Khammam,Wyra,2019-08-29,26.6,34.8
57155,Khammam,Wyra,2019-08-30,27.1,36.0
57156,Khammam,Wyra,2019-08-31,24.5,33.9
57157,Khammam,Wyra,2019-09-01,24.6,31.2
57158,Khammam,Wyra,2019-09-02,24.0,28.8
57159,Khammam,Wyra,2019-09-03,24.3,29.6
57160,Khammam,Wyra,2019-09-04,24.6,29.0
57161,Khammam,Wyra,2019-09-05,24.3,31.2
57162,Khammam,Wyra,2019-09-06,26.0,32.6
57163,Khammam,Wyra,2019-09-07,25.0,29.3
57164,Khammam,Wyra,2019-09-08,26.6,31.3
57165,Khammam,Wyra,2019-09-09,26.5,32.2
57196,Khammam,Bonakal,2019-07-01,27.2,35.1
57197,Khammam,Bonakal,2019-07-02,25.7,32.6
57198,Khammam,Bonakal,2019-07-03,27.5,32.6
57199,Khammam,Bonakal,2019-07-04,28.8,35.4
57200,Khammam,Bonakal,2019-07-05,30.1,37.8
57201,Khammam,Bonakal,2019-07-06,26.4,35.0
57202,Khammam,Bonakal,2019-07-07,30.0,35.6
57203,Khammam,Bonakal,2019-07-08,28.8,37.4
57204,Khammam,Bonakal,2019-07-09,27.0,37.9
57205,Khammam,Bonakal,2019-07-10,28.3,37.9
57206,Khammam,Bonakal,2019-07-11,27.5,37.8
57207,Khammam,Bonakal,2019-07-12,27.5,37.8
57208,Khammam,Bonakal,2019-07-13,29.6,37.8
57209,Khammam,Bonakal,2019-07-14,24.9,38.0
57210,Khammam,Bonakal,2019-07-15,26.3,37.8
57211,Khammam,Bonakal,2019-07-16,26.1,37.5
57212,Khammam,Bonakal,2019-07-17,27.1,37.8
57213,Khammam,Bonakal,2019-07-18,30.1,38.1
57214,Khammam,Bonakal,2019-07-19,26.6,37.8
57215,Khammam,Bonakal,2019-07-20,25.0,33.2
57216,Khammam,Bonakal,2019-07-21,25.3,33.2
57217,Khammam,Bonakal,2019-07-22,26.3,37.8
57218,Khammam,Bonakal,2019-07-23,25.7,35.6
57219,Khammam,Bonakal,2019-07-24,26.1,33.5
57220,Khammam,Bonakal,2019-07-25,27.4,37.4
57221,Khammam,Bonakal,2019-07-26,24.7,36.0
57222,Khammam,Bonakal,2019-07-27,24.0,27.3
57223,Khammam,Bonakal,2019-07-28,24.5,30.2
57224,Khammam,Bonakal,2019-07-29,23.9,25.9
57225,Khammam,Bonakal,2019-07-30,22.4,30.7
57226,Khammam,Bonakal,2019-07-31,24.5,33.3
57227,Khammam,Bonakal,2019-08-01,24.9,34.8
57228,Khammam,Bonakal,2019-08-02,24.3,32.6
57229,Khammam,Bonakal,2019-08-03,23.6,27.3
57230,Khammam,Bonakal,2019-08-04,26.9,30.5
57231,Khammam,Bonakal,2019-08-05,26.4,32.5
57232,Khammam,Bonakal,2019-08-06,24.4,32.7
57233,Khammam,Bonakal,2019-08-07,24.1,30.7
57234,Khammam,Bonakal,2019-08-08,25.4,32.0
57235,Khammam,Bonakal,2019-08-09,24.6,34.9
57236,Khammam,Bonakal,2019-08-10,26.2,34.9
57237,Khammam,Bonakal,2019-08-11,29.5,35.1
57238,Khammam,Bonakal,2019-08-12,27.2,35.3
57239,Khammam,Bonakal,2019-08-13,26.4,34.6
57240,Khammam,Bonakal,2019-08-14,25.3,33.2
57241,Khammam,Bonakal,2019-08-15,26.3,34.6
57242,Khammam,Bonakal,2019-08-16,26.8,35.4
57243,Khammam,Bonakal,2019-08-17,26.5,35.8
57244,Khammam,Bonakal,2019-08-18,26.2,35.8
57245,Khammam,Bonakal,2019-08-19,25.4,34.6
57246,Khammam,Bonakal,2019-08-20,25.2,35.5
57247,Khammam,Bonakal,2019-08-21,26.3,34.6
57248,Khammam,Bonakal,2019-08-22,24.9,35.5
57249,Khammam,Bonakal,2019-08-23,24.9,34.7
57250,Khammam,Bonakal,2019-08-24,26.1,32.0
57251,Khammam,Bonakal,2019-08-25,23.5,34.6
57252,Khammam,Bonakal,2019-08-26,25.8,34.7
57253,Khammam,Bonakal,2019-08-27,27.8,35.2
57254,Khammam,Bonakal,2019-08-28,25.0,35.6
57255,Khammam,Bonakal,2019-08-29,26.4,35.5
57256,Khammam,Bonakal,2019-08-30,25.9,35.6
57257,Khammam,Bonakal,2019-08-31,24.5,34.9
57258,Khammam,Bonakal,2019-09-01,24.8,34.6
57259,Khammam,Bonakal,2019-09-02,23.6,29.5
57260,Khammam,Bonakal,2019-09-03,23.5,30.6
57261,Khammam,Bonakal,2019-09-04,24.4,29.8
57262,Khammam,Bonakal,2019-09-05,24.3,31.3
57263,Khammam,Bonakal,2019-09-06,25.8,32.5
57264,Khammam,Bonakal,2019-09-07,25.4,30.0
57265,Khammam,Bonakal,2019-09-08,26.4,33.0
57266,Khammam,Bonakal,2019-09-09,25.9,33.0
57297,Khammam,Madhira,2019-07-01,25.9,34.7
57298,Khammam,Madhira,2019-07-02,26.2,32.4
57299,Khammam,Madhira,2019-07-03,27.9,32.7
57300,Khammam,Madhira,2019-07-04,29.6,35.7
57301,Khammam,Madhira,2019-07-05,29.6,37.7
57302,Khammam,Madhira,2019-07-06,25.9,34.1
57303,Khammam,Madhira,2019-07-07,29.8,35.2
57304,Khammam,Madhira,2019-07-08,27.2,37.6
57305,Khammam,Madhira,2019-07-09,27.7,37.6
57306,Khammam,Madhira,2019-07-10,29.2,37.4
57307,Khammam,Madhira,2019-07-11,26.7,37.8
57308,Khammam,Madhira,2019-07-12,26.4,37.5
57309,Khammam,Madhira,2019-07-13,29.0,38.0
57310,Khammam,Madhira,2019-07-14,24.1,37.8
57311,Khammam,Madhira,2019-07-15,25.7,35.9
57312,Khammam,Madhira,2019-07-16,26.0,35.0
57313,Khammam,Madhira,2019-07-17,27.0,36.0
57314,Khammam,Madhira,2019-07-18,29.0,38.1
57315,Khammam,Madhira,2019-07-19,25.6,37.8
57316,Khammam,Madhira,2019-07-20,25.3,32.9
57317,Khammam,Madhira,2019-07-21,25.6,31.7
57318,Khammam,Madhira,2019-07-22,26.3,35.9
57319,Khammam,Madhira,2019-07-23,25.8,35.6
57320,Khammam,Madhira,2019-07-24,25.9,31.6
57321,Khammam,Madhira,2019-07-25,27.6,37.3
57322,Khammam,Madhira,2019-07-26,24.6,36.2
57323,Khammam,Madhira,2019-07-27,23.6,25.5
57324,Khammam,Madhira,2019-07-28,24.2,29.1
57325,Khammam,Madhira,2019-07-29,22.4,25.8
57326,Khammam,Madhira,2019-07-30,23.4,29.1
57327,Khammam,Madhira,2019-07-31,24.8,31.5
57328,Khammam,Madhira,2019-08-01,24.5,33.8
57329,Khammam,Madhira,2019-08-02,24.0,32.8
57330,Khammam,Madhira,2019-08-03,23.2,25.1
57331,Khammam,Madhira,2019-08-04,24.9,29.3
57332,Khammam,Madhira,2019-08-05,25.9,32.1
57333,Khammam,Madhira,2019-08-06,24.0,32.6
57334,Khammam,Madhira,2019-08-07,23.9,29.4
57335,Khammam,Madhira,2019-08-08,24.5,30.3
57336,Khammam,Madhira,2019-08-09,24.8,32.8
57337,Khammam,Madhira,2019-08-10,25.8,33.9
57338,Khammam,Madhira,2019-08-11,26.2,34.7
57339,Khammam,Madhira,2019-08-12,26.8,33.9
57340,Khammam,Madhira,2019-08-13,25.7,32.6
57341,Khammam,Madhira,2019-08-14,24.6,31.1
57342,Khammam,Madhira,2019-08-15,25.5,33.1
57343,Khammam,Madhira,2019-08-16,26.1,34.7
57344,Khammam,Madhira,2019-08-17,26.2,35.5
57345,Khammam,Madhira,2019-08-18,25.8,33.5
57346,Khammam,Madhira,2019-08-19,24.9,32.7
57347,Khammam,Madhira,2019-08-20,24.7,35.4
57348,Khammam,Madhira,2019-08-21,25.4,33.3
57349,Khammam,Madhira,2019-08-22,24.1,34.1
57350,Khammam,Madhira,2019-08-23,24.8,33.6
57351,Khammam,Madhira,2019-08-24,25.5,29.5
57352,Khammam,Madhira,2019-08-25,22.8,33.1
57353,Khammam,Madhira,2019-08-26,25.7,33.2
57354,Khammam,Madhira,2019-08-27,25.3,33.6
57355,Khammam,Madhira,2019-08-28,26.1,34.4
57356,Khammam,Madhira,2019-08-29,26.2,35.2
57357,Khammam,Madhira,2019-08-30,25.4,35.5
57358,Khammam,Madhira,2019-08-31,23.4,33.8
57359,Khammam,Madhira,2019-09-01,24.2,31.8
57360,Khammam,Madhira,2019-09-02,23.3,28.0
57361,Khammam,Madhira,2019-09-03,23.9,28.9
57362,Khammam,Madhira,2019-09-04,24.5,30.0
57363,Khammam,Madhira,2019-09-05,24.3,31.3
57364,Khammam,Madhira,2019-09-06,26.4,31.8
57365,Khammam,Madhira,2019-09-07,25.9,30.7
57366,Khammam,Madhira,2019-09-08,26.4,31.4
57367,Khammam,Madhira,2019-09-09,25.4,32.4
57398,Khammam,Yerrupalem,2019-07-01,27.5,35.9
57399,Khammam,Yerrupalem,2019-07-02,27.2,34.9
57400,Khammam,Yerrupalem,2019-07-03,28.8,32.9
57401,Khammam,Yerrupalem,2019-07-04,29.6,35.9
57402,Khammam,Yerrupalem,2019-07-05,29.6,37.8
57403,Khammam,Yerrupalem,2019-07-06,26.1,33.9
57404,Khammam,Yerrupalem,2019-07-07,29.8,35.6
57405,Khammam,Yerrupalem,2019-07-08,27.5,37.8
57406,Khammam,Yerrupalem,2019-07-09,27.5,37.8
57407,Khammam,Yerrupalem,2019-07-10,29.4,37.8
57408,Khammam,Yerrupalem,2019-07-11,26.4,37.8
57409,Khammam,Yerrupalem,2019-07-12,26.4,37.8
57410,Khammam,Yerrupalem,2019-07-13,27.5,38.0
57411,Khammam,Yerrupalem,2019-07-14,24.4,37.8
57412,Khammam,Yerrupalem,2019-07-15,27.2,37.6
57413,Khammam,Yerrupalem,2019-07-16,26.8,37.7
57414,Khammam,Yerrupalem,2019-07-17,27.5,37.0
57415,Khammam,Yerrupalem,2019-07-18,28.5,38.1
57416,Khammam,Yerrupalem,2019-07-19,26.5,37.8
