district,Mandal,Date,temp_min ,temp_max 
Suryapet,Huzur Nagar,19-01-2020,22,31.8
Suryapet,Huzur Nagar,20-01-2020,22,34.3
Suryapet,Huzur Nagar,21-01-2020,21.7,33.2
Suryapet,Huzur Nagar,22-01-2020,21.4,33.9
Suryapet,Huzur Nagar,23-01-2020,21.6,33.2
Suryapet,Huzur Nagar,24-01-2020,20.3,33.9
Suryapet,Huzur Nagar,25-01-2020,22.2,33.4
Suryapet,Huzur Nagar,26-01-2020,20.9,35.2
Suryapet,Huzur Nagar,27-01-2020,20,35.4
Suryapet,Huzur Nagar,28-01-2020,21,35.9
Suryapet,Huzur Nagar,29-01-2020,22.5,35.1
Suryapet,Huzur Nagar,30-01-2020,24.5,34.9
Suryapet,Huzur Nagar,31-01-2020,23.5,34.3
Suryapet,Huzur Nagar,01-02-2020,21.8,34.8
Suryapet,Huzur Nagar,02-02-2020,21.5,34.3
Suryapet,Huzur Nagar,03-02-2020,21.8,35.2
Suryapet,Huzur Nagar,04-02-2020,21.5,35.6
Suryapet,Huzur Nagar,05-02-2020,20.7,35
Suryapet,Huzur Nagar,06-02-2020,20.9,35.7
Suryapet,Huzur Nagar,07-02-2020,22.4,35.1
Suryapet,Huzur Nagar,08-02-2020,22.5,33
Suryapet,Huzur Nagar,09-02-2020,22.6,33.9
Suryapet,Huzur Nagar,10-02-2020,22.5,26.6
Suryapet,Huzur Nagar,11-02-2020,23,29.4
Suryapet,Huzur Nagar,12-02-2020,22.9,32.3
Suryapet,Huzur Nagar,13-02-2020,23.3,33.7
Suryapet,Huzur Nagar,14-02-2020,20.1,34.3
Suryapet,Huzur Nagar,15-02-2020,19.8,35.8
Suryapet,Huzur Nagar,16-02-2020,21.1,36.5
Suryapet,Huzur Nagar,17-02-2020,20.7,36.9
Suryapet,Huzur Nagar,18-02-2020,20,34.9
Suryapet,Huzur Nagar,19-02-2020,21.3,35.3
Suryapet,Huzur Nagar,20-02-2020,21.8,35.2
Suryapet,Huzur Nagar,21-02-2020,21.1,35.9
Suryapet,Huzur Nagar,22-02-2020,19.6,35
Suryapet,Huzur Nagar,23-02-2020,20.4,35.1
Suryapet,Huzur Nagar,24-02-2020,22.3,34.4
Suryapet,Huzur Nagar,25-02-2020,22.8,36.1
Suryapet,Huzur Nagar,26-02-2020,22.7,35.3
Suryapet,Huzur Nagar,27-02-2020,21.9,34.5
Suryapet,Huzur Nagar,28-02-2020,21.9,36.1
Suryapet,Huzur Nagar,29-02-2020,21.6,33.1
Suryapet,Huzur Nagar,01-03-2020,21.8,36.7
Suryapet,Huzur Nagar,02-03-2020,22.3,34.7
Suryapet,Huzur Nagar,03-03-2020,21.7,33.8
Suryapet,Huzur Nagar,04-03-2020,21.1,36.4
Suryapet,Huzur Nagar,05-03-2020,23.6,37
Suryapet,Huzur Nagar,06-03-2020,24.4,36
Suryapet,Huzur Nagar,07-03-2020,24.5,34.4
Suryapet,Huzur Nagar,08-03-2020,23,31.9
Suryapet,Huzur Nagar,09-03-2020,22.3,34.5
Suryapet,Huzur Nagar,10-03-2020,23.4,35.2
Suryapet,Huzur Nagar,11-03-2020,23.8,35.9
Suryapet,Huzur Nagar,12-03-2020,23,35.2
Suryapet,Huzur Nagar,13-03-2020,24.1,35.5
Suryapet,Huzur Nagar,14-03-2020,22.2,36
Suryapet,Huzur Nagar,15-03-2020,22.2,35.8
Suryapet,Huzur Nagar,16-03-2020,23.3,37.6
Suryapet,Huzur Nagar,17-03-2020,24,36.5
Suryapet,Huzur Nagar,18-03-2020,22.2,38.1
Suryapet,Huzur Nagar,19-03-2020,24.2,37.3
Suryapet,Huzur Nagar,20-03-2020,24.3,38
Suryapet,Huzur Nagar,21-03-2020,24.4,38
Suryapet,Huzur Nagar,22-03-2020,24.6,37.6
Suryapet,Huzur Nagar,23-03-2020,23.8,37.9
Suryapet,Huzur Nagar,24-03-2020,23.5,36.8
Suryapet,Huzur Nagar,25-03-2020,24,38
Suryapet,Huzur Nagar,26-03-2020,24.3,37
Suryapet,Huzur Nagar,27-03-2020,24,37
Suryapet,Huzur Nagar,28-03-2020,21,36.5
Suryapet,Huzur Nagar,29-03-2020,23.2,39.5
Suryapet,Huzur Nagar,30-03-2020,24.4,39.2
Suryapet,Huzur Nagar,31-03-2020,24.4,40.2
Suryapet,Mellachervu,01-01-2020,20.7,30.7
Suryapet,Mellachervu,02-01-2020,22.2,30.7
Suryapet,Mellachervu,03-01-2020,22.7,30.4
Suryapet,Mellachervu,04-01-2020,22.1,30.1
Suryapet,Mellachervu,05-01-2020,21.8,30.3
Suryapet,Mellachervu,06-01-2020,22.3,32.1
Suryapet,Mellachervu,07-01-2020,22.5,30.1
Suryapet,Mellachervu,08-01-2020,22.3,32.5
Suryapet,Mellachervu,09-01-2020,19.3,30.6
Suryapet,Mellachervu,10-01-2020,22.4,30.1
Suryapet,Mellachervu,11-01-2020,21.8,30.1
Suryapet,Mellachervu,12-01-2020,19.5,30.7
Suryapet,Mellachervu,13-01-2020,19.1,32.5
Suryapet,Mellachervu,14-01-2020,19.8,32.6
Suryapet,Mellachervu,15-01-2020,21.3,32.6
Suryapet,Mellachervu,16-01-2020,19.9,30.5
Suryapet,Mellachervu,17-01-2020,19.3,32.6
Suryapet,Mellachervu,18-01-2020,22.2,32.6
Suryapet,Mellachervu,19-01-2020,22.2,32.9
Suryapet,Mellachervu,20-01-2020,22.4,32.6
Suryapet,Mellachervu,21-01-2020,22.4,32.6
Suryapet,Mellachervu,22-01-2020,21.5,33.2
Suryapet,Mellachervu,23-01-2020,22.4,34.9
Suryapet,Mellachervu,24-01-2020,19.5,33
Suryapet,Mellachervu,25-01-2020,21.9,34.7
Suryapet,Mellachervu,26-01-2020,21.7,33.2
Suryapet,Mellachervu,27-01-2020,19.5,34.7
Suryapet,Mellachervu,28-01-2020,22.4,35.2
Suryapet,Mellachervu,29-01-2020,23.8,35.3
Suryapet,Mellachervu,30-01-2020,24.9,35
Suryapet,Mellachervu,31-01-2020,23.3,34.8
Suryapet,Mellachervu,01-02-2020,22.4,35
Suryapet,Mellachervu,02-02-2020,22.4,32.7
Suryapet,Mellachervu,03-02-2020,21.9,32.6
Suryapet,Mellachervu,04-02-2020,22.2,33.3
Suryapet,Mellachervu,05-02-2020,21.6,34.8
Suryapet,Mellachervu,06-02-2020,21.2,35.6
Suryapet,Mellachervu,07-02-2020,22.8,34.9
Suryapet,Mellachervu,08-02-2020,22.7,32.7
Suryapet,Mellachervu,09-02-2020,22.9,32.6
Suryapet,Mellachervu,10-02-2020,22.4,27.5
Suryapet,Mellachervu,11-02-2020,22.4,28
Suryapet,Mellachervu,12-02-2020,22.4,33.2
Suryapet,Mellachervu,13-02-2020,22.2,32.2
Suryapet,Mellachervu,14-02-2020,22.3,32.9
Suryapet,Mellachervu,15-02-2020,20.4,35.8
Suryapet,Mellachervu,16-02-2020,21,35.2
Suryapet,Mellachervu,17-02-2020,20.5,35.6
Suryapet,Mellachervu,18-02-2020,19.7,35.5
Suryapet,Mellachervu,19-02-2020,22.4,35.6
Suryapet,Mellachervu,20-02-2020,22.4,33.1
Suryapet,Mellachervu,21-02-2020,20.4,32.6
Suryapet,Mellachervu,22-02-2020,19.8,33.2
Suryapet,Mellachervu,23-02-2020,21,35
Suryapet,Mellachervu,24-02-2020,22.4,35.2
Suryapet,Mellachervu,25-02-2020,23.2,35.8
Suryapet,Mellachervu,26-02-2020,23.1,35.2
Suryapet,Mellachervu,27-02-2020,23.8,34.7
Suryapet,Mellachervu,28-02-2020,22.3,33
Suryapet,Mellachervu,29-02-2020,22.3,35.2
Suryapet,Mellachervu,01-03-2020,23,35.2
Suryapet,Mellachervu,02-03-2020,23.6,35.2
Suryapet,Mellachervu,03-03-2020,22.4,33.3
Suryapet,Mellachervu,04-03-2020,23.9,35.2
Suryapet,Mellachervu,05-03-2020,24.9,35.6
Suryapet,Mellachervu,06-03-2020,24.9,35.2
Suryapet,Mellachervu,07-03-2020,23.5,35.8
Suryapet,Mellachervu,08-03-2020,24.2,32.6
Suryapet,Mellachervu,09-03-2020,22.8,35.2
Suryapet,Mellachervu,10-03-2020,24.9,35.6
Suryapet,Mellachervu,11-03-2020,24.9,35.2
Suryapet,Mellachervu,12-03-2020,24.9,35.4
Suryapet,Mellachervu,13-03-2020,24.9,35.2
Suryapet,Mellachervu,14-03-2020,23.3,35.4
Suryapet,Mellachervu,15-03-2020,22.8,37.3
Suryapet,Mellachervu,16-03-2020,24.9,37.3
Suryapet,Mellachervu,17-03-2020,24.9,35.6
Suryapet,Mellachervu,18-03-2020,22.4,37.8
Suryapet,Mellachervu,19-03-2020,24.9,37.8
Suryapet,Mellachervu,20-03-2020,24.5,37.8
Suryapet,Mellachervu,21-03-2020,25.4,37.8
Suryapet,Mellachervu,22-03-2020,24.9,38.1
Suryapet,Mellachervu,23-03-2020,24.9,37.8
Suryapet,Mellachervu,24-03-2020,24.9,37.4
Suryapet,Mellachervu,25-03-2020,24.9,37.8
Suryapet,Mellachervu,26-03-2020,24.9,37.8
Suryapet,Mellachervu,27-03-2020,24.9,36
Suryapet,Mellachervu,28-03-2020,22.3,37.8
Suryapet,Mellachervu,29-03-2020,24.9,37.8
Suryapet,Mellachervu,30-03-2020,24.9,39.8
Suryapet,Mellachervu,31-03-2020,24.5,39.6
Suryapet,Chinthala Palem,01-01-2020,18.7,30
Suryapet,Chinthala Palem,02-01-2020,21,31.9
Suryapet,Chinthala Palem,03-01-2020,21.1,29.9
Suryapet,Chinthala Palem,04-01-2020,21.8,30.4
Suryapet,Chinthala Palem,05-01-2020,21.2,29.3
Suryapet,Chinthala Palem,06-01-2020,22.1,30.2
Suryapet,Chinthala Palem,07-01-2020,21.6,30.5
Suryapet,Chinthala Palem,08-01-2020,20,31.1
Suryapet,Chinthala Palem,09-01-2020,19.3,30.8
Suryapet,Chinthala Palem,10-01-2020,19.2,30.2
Suryapet,Chinthala Palem,11-01-2020,20.2,30.5
Suryapet,Chinthala Palem,12-01-2020,17.2,30.9
Suryapet,Chinthala Palem,13-01-2020,15.6,33.4
Suryapet,Chinthala Palem,14-01-2020,18.6,33.3
Suryapet,Chinthala Palem,15-01-2020,16.4,32.4
Suryapet,Chinthala Palem,16-01-2020,17.1,31.2
Suryapet,Chinthala Palem,17-01-2020,19.5,32.5
Suryapet,Chinthala Palem,18-01-2020,21.7,34
Suryapet,Chinthala Palem,19-01-2020,22.1,33.3
Suryapet,Chinthala Palem,20-01-2020,20.1,34.1
Suryapet,Chinthala Palem,21-01-2020,19.7,33.3
Suryapet,Chinthala Palem,22-01-2020,20.3,33.1
Suryapet,Chinthala Palem,23-01-2020,21.7,33.2
Suryapet,Chinthala Palem,24-01-2020,20.2,32.8
Suryapet,Chinthala Palem,25-01-2020,22.1,33
Suryapet,Chinthala Palem,26-01-2020,21.4,32.5
Suryapet,Chinthala Palem,27-01-2020,21.1,34.6
Suryapet,Chinthala Palem,28-01-2020,21.8,34.6
Suryapet,Chinthala Palem,29-01-2020,23.6,34.7
Suryapet,Chinthala Palem,30-01-2020,23.7,34.8
Suryapet,Chinthala Palem,31-01-2020,22.4,33.4
Suryapet,Chinthala Palem,01-02-2020,21,34.6
Suryapet,Chinthala Palem,02-02-2020,20,33.9
Suryapet,Chinthala Palem,03-02-2020,20.7,33.4
Suryapet,Chinthala Palem,04-02-2020,19.4,33.1
Suryapet,Chinthala Palem,05-02-2020,19.8,35.2
Suryapet,Chinthala Palem,06-02-2020,18.4,35.8
Suryapet,Chinthala Palem,07-02-2020,22.5,34.8
Suryapet,Chinthala Palem,08-02-2020,22,32.6
Suryapet,Chinthala Palem,09-02-2020,22.3,31.8
Suryapet,Chinthala Palem,10-02-2020,21,27.8
Suryapet,Chinthala Palem,11-02-2020,20.2,28.5
Suryapet,Chinthala Palem,12-02-2020,19.3,32.6
Suryapet,Chinthala Palem,13-02-2020,19.5,31.5
Suryapet,Chinthala Palem,14-02-2020,17.4,34.8
Suryapet,Chinthala Palem,15-02-2020,15.4,35.5
Suryapet,Chinthala Palem,16-02-2020,18.5,34.6
Suryapet,Chinthala Palem,17-02-2020,18.9,35.9
Suryapet,Chinthala Palem,18-02-2020,17.1,35.5
Suryapet,Chinthala Palem,19-02-2020,19.3,35.5
Suryapet,Chinthala Palem,20-02-2020,19.5,34.8
Suryapet,Chinthala Palem,21-02-2020,17.7,33
Suryapet,Chinthala Palem,22-02-2020,16.2,34.3
Suryapet,Chinthala Palem,23-02-2020,19.6,34.7
Suryapet,Chinthala Palem,24-02-2020,19.8,36.4
Suryapet,Chinthala Palem,25-02-2020,23,36.7
Suryapet,Chinthala Palem,26-02-2020,21,35.5
Suryapet,Chinthala Palem,27-02-2020,20.5,34.7
Suryapet,Chinthala Palem,28-02-2020,20,33.1
Suryapet,Chinthala Palem,29-02-2020,21.1,35.2
Suryapet,Chinthala Palem,01-03-2020,20.5,35.5
Suryapet,Chinthala Palem,02-03-2020,21.8,34
Suryapet,Chinthala Palem,03-03-2020,21.6,33.3
Suryapet,Chinthala Palem,04-03-2020,23.6,35.6
Suryapet,Chinthala Palem,05-03-2020,23.7,36.5
Suryapet,Chinthala Palem,06-03-2020,24,35.3
Suryapet,Chinthala Palem,07-03-2020,23.5,36.3
Suryapet,Chinthala Palem,08-03-2020,23,31.6
Suryapet,Chinthala Palem,09-03-2020,21.9,35.1
Suryapet,Chinthala Palem,10-03-2020,22.7,36.4
Suryapet,Chinthala Palem,11-03-2020,23.1,37.5
Suryapet,Chinthala Palem,12-03-2020,23.8,36.3
Suryapet,Chinthala Palem,13-03-2020,24.3,37.3
Suryapet,Chinthala Palem,14-03-2020,22.4,36.9
Suryapet,Chinthala Palem,15-03-2020,21.5,37.3
Suryapet,Chinthala Palem,16-03-2020,22,37.2
Suryapet,Chinthala Palem,17-03-2020,23.6,37.8
Suryapet,Chinthala Palem,18-03-2020,22.7,38
Suryapet,Chinthala Palem,19-03-2020,23.6,38.4
Suryapet,Chinthala Palem,20-03-2020,21.1,38.7
Suryapet,Chinthala Palem,21-03-2020,25,38.1
Suryapet,Chinthala Palem,22-03-2020,24.4,37.9
Suryapet,Chinthala Palem,23-03-2020,23,37.8
Suryapet,Chinthala Palem,24-03-2020,23,37.4
Suryapet,Chinthala Palem,25-03-2020,22.9,37.8
Suryapet,Chinthala Palem,26-03-2020,22.4,37.4
Suryapet,Chinthala Palem,27-03-2020,22.1,38.8
Suryapet,Chinthala Palem,28-03-2020,20,38
Suryapet,Chinthala Palem,29-03-2020,21.7,38.8
Suryapet,Chinthala Palem,30-03-2020,23.4,40.4
Suryapet,Chinthala Palem,31-03-2020,22.2,38.7
Khammam,Singareni,01-01-2020,18.7,29.4
Khammam,Singareni,02-01-2020,19.3,31.2
Khammam,Singareni,03-01-2020,20,30.2
Khammam,Singareni,04-01-2020,20.9,29.9
Khammam,Singareni,05-01-2020,20.3,27.9
Khammam,Singareni,06-01-2020,17.7,30.2
Khammam,Singareni,07-01-2020,20.8,30.1
Khammam,Singareni,08-01-2020,20,31.2
Khammam,Singareni,09-01-2020,20,30.3
Khammam,Singareni,10-01-2020,19.8,30
Khammam,Singareni,11-01-2020,20.4,30.6
Khammam,Singareni,12-01-2020,16.5,31.5
Khammam,Singareni,13-01-2020,15.3,31.8
Khammam,Singareni,14-01-2020,17.4,32.7
Khammam,Singareni,15-01-2020,17.5,31.4
Khammam,Singareni,16-01-2020,16.4,31.1
Khammam,Singareni,17-01-2020,18.6,31.7
Khammam,Singareni,18-01-2020,18.7,32.1
Khammam,Singareni,19-01-2020,20.6,32.2
Khammam,Singareni,20-01-2020,19.8,32.6
Khammam,Singareni,21-01-2020,19.7,33.2
Khammam,Singareni,22-01-2020,19.6,32.5
Khammam,Singareni,23-01-2020,19.7,33.3
Khammam,Singareni,24-01-2020,18.5,33.1
Khammam,Singareni,25-01-2020,20.2,33.9
Khammam,Singareni,26-01-2020,19.9,34.1
Khammam,Singareni,27-01-2020,17.9,32.8
Khammam,Singareni,28-01-2020,21.7,34.8
Khammam,Singareni,29-01-2020,21.6,32.4
Khammam,Singareni,30-01-2020,21.6,33.5
Khammam,Singareni,31-01-2020,21,30.8
Khammam,Singareni,01-02-2020,22.4,32.6
Khammam,Singareni,02-02-2020,20.1,32.2
Khammam,Singareni,03-02-2020,21,32.1
Khammam,Singareni,04-02-2020,20.8,32.9
Khammam,Singareni,05-02-2020,21.8,33.1
Khammam,Singareni,06-02-2020,18.9,33.4
Khammam,Singareni,07-02-2020,21.4,33.5
Khammam,Singareni,08-02-2020,20.5,32.3
Khammam,Singareni,09-02-2020,21.4,32.8
Khammam,Singareni,10-02-2020,20.9,26.7
Khammam,Singareni,11-02-2020,21.8,29.1
Khammam,Singareni,12-02-2020,20.4,31.9
Khammam,Singareni,13-02-2020,18.6,33.4
Khammam,Singareni,14-02-2020,17.7,34.3
Khammam,Singareni,15-02-2020,16.5,35.9
Khammam,Singareni,16-02-2020,20.1,36.4
Khammam,Singareni,17-02-2020,18.6,36.5
Khammam,Singareni,18-02-2020,18,35.6
Khammam,Singareni,19-02-2020,20.5,34.9
Khammam,Singareni,20-02-2020,19.9,35
Khammam,Singareni,21-02-2020,19.6,33.3
Khammam,Singareni,22-02-2020,17.3,33.3
Khammam,Singareni,23-02-2020,17.8,34.2
Khammam,Singareni,24-02-2020,21.5,34.8
Khammam,Singareni,25-02-2020,21.3,34.6
Khammam,Singareni,26-02-2020,20.7,32.9
Khammam,Singareni,27-02-2020,18.3,35.3
Khammam,Singareni,28-02-2020,18.8,36.1
Khammam,Singareni,29-02-2020,20.5,35.1
Khammam,Singareni,01-03-2020,20.9,34.9
Khammam,Singareni,02-03-2020,21.5,35.7
Khammam,Singareni,03-03-2020,21.2,34.4
Khammam,Singareni,04-03-2020,22.3,34.8
Khammam,Singareni,05-03-2020,21.7,35
Khammam,Singareni,06-03-2020,23.5,34.5
Khammam,Singareni,07-03-2020,23.7,33.1
Khammam,Singareni,08-03-2020,23,30.7
Khammam,Singareni,09-03-2020,23.2,33.6
Khammam,Singareni,10-03-2020,22.4,34.8
Khammam,Singareni,11-03-2020,22.3,35.3
Khammam,Singareni,12-03-2020,22.6,35.1
Khammam,Singareni,13-03-2020,23.2,35.8
Khammam,Singareni,14-03-2020,21.1,36
Khammam,Singareni,15-03-2020,21.1,34.8
Khammam,Singareni,16-03-2020,22.5,36.1
Khammam,Singareni,17-03-2020,23.1,37.1
Khammam,Singareni,18-03-2020,21.5,37.7
Khammam,Singareni,19-03-2020,22.6,37.4
Khammam,Singareni,20-03-2020,21.8,37.8
Khammam,Singareni,21-03-2020,23.8,37.1
Khammam,Singareni,22-03-2020,23.9,37.3
Khammam,Singareni,23-03-2020,22.7,36.6
Khammam,Singareni,24-03-2020,23.1,36.5
Khammam,Singareni,25-03-2020,23.8,37.8
Khammam,Singareni,26-03-2020,23.2,37.6
Khammam,Singareni,27-03-2020,23.5,37.8
Khammam,Singareni,28-03-2020,23.1,37.9
Khammam,Singareni,29-03-2020,23.1,37.9
Khammam,Singareni,30-03-2020,23.3,39.2
Khammam,Singareni,31-03-2020,23.7,38.7
Khammam,Kamepalle,01-01-2020,18.1,29.4
Khammam,Kamepalle,02-01-2020,19,31.2
Khammam,Kamepalle,03-01-2020,20.8,30.4
Khammam,Kamepalle,04-01-2020,20.5,29
Khammam,Kamepalle,05-01-2020,21.3,27.3
Khammam,Kamepalle,06-01-2020,20.2,31.3
Khammam,Kamepalle,07-01-2020,20.3,30.1
Khammam,Kamepalle,08-01-2020,20.1,31.1
Khammam,Kamepalle,09-01-2020,20.9,31.2
Khammam,Kamepalle,10-01-2020,19.8,30.3
Khammam,Kamepalle,11-01-2020,19.1,31.6
Khammam,Kamepalle,12-01-2020,15.8,32.5
Khammam,Kamepalle,13-01-2020,14.9,33
Khammam,Kamepalle,14-01-2020,17.7,33
Khammam,Kamepalle,15-01-2020,17.2,31.9
Khammam,Kamepalle,16-01-2020,16.8,31.9
Khammam,Kamepalle,17-01-2020,18.6,31.5
Khammam,Kamepalle,18-01-2020,19.7,33.1
Khammam,Kamepalle,19-01-2020,20.8,33.1
Khammam,Kamepalle,20-01-2020,19.6,32.7
Khammam,Kamepalle,21-01-2020,20.1,33.3
Khammam,Kamepalle,22-01-2020,19.2,33.5
Khammam,Kamepalle,23-01-2020,20.2,34.1
Khammam,Kamepalle,24-01-2020,18.6,33.6
Khammam,Kamepalle,25-01-2020,20.2,35.1
Khammam,Kamepalle,26-01-2020,21,32.8
Khammam,Kamepalle,27-01-2020,17.9,33.1
Khammam,Kamepalle,28-01-2020,21,34.1
Khammam,Kamepalle,29-01-2020,21.5,31.9
Khammam,Kamepalle,30-01-2020,20.8,32.1
Khammam,Kamepalle,31-01-2020,21.4,32.9
Khammam,Kamepalle,01-02-2020,21.1,32.5
Khammam,Kamepalle,02-02-2020,19.2,31.9
Khammam,Kamepalle,03-02-2020,20.3,32.3
Khammam,Kamepalle,04-02-2020,19.9,32.7
Khammam,Kamepalle,05-02-2020,21.3,32.4
Khammam,Kamepalle,06-02-2020,18.5,32.5
Khammam,Kamepalle,07-02-2020,21.3,32.8
Khammam,Kamepalle,08-02-2020,19.7,31.4
Khammam,Kamepalle,09-02-2020,21.1,30.8
Khammam,Kamepalle,10-02-2020,19.1,26.5
Khammam,Kamepalle,11-02-2020,21.3,30.6
Khammam,Kamepalle,12-02-2020,20,31.4
Khammam,Kamepalle,13-02-2020,18.9,32.5
Khammam,Kamepalle,14-02-2020,18.3,33.3
Khammam,Kamepalle,15-02-2020,16.4,35.9
Khammam,Kamepalle,16-02-2020,18.1,36.8
Khammam,Kamepalle,17-02-2020,18.5,35
Khammam,Kamepalle,18-02-2020,17.8,33.2
Khammam,Kamepalle,19-02-2020,20.1,33.8
Khammam,Kamepalle,20-02-2020,19.3,32.9
Khammam,Kamepalle,21-02-2020,18.7,33
Khammam,Kamepalle,22-02-2020,17.7,32.8
Khammam,Kamepalle,23-02-2020,17.6,33.7
Khammam,Kamepalle,24-02-2020,20.3,33.6
Khammam,Kamepalle,25-02-2020,21.3,33.3
Khammam,Kamepalle,26-02-2020,20.8,31.6
Khammam,Kamepalle,27-02-2020,18.8,34.4
Khammam,Kamepalle,28-02-2020,18.4,35.2
Khammam,Kamepalle,29-02-2020,21.3,34.9
Khammam,Kamepalle,01-03-2020,20.3,34.4
Khammam,Kamepalle,02-03-2020,20.8,34.4
Khammam,Kamepalle,03-03-2020,20.5,34.4
Khammam,Kamepalle,04-03-2020,21.5,34
Khammam,Kamepalle,05-03-2020,21,34.3
Khammam,Kamepalle,06-03-2020,22.9,33.7
Khammam,Kamepalle,07-03-2020,23.2,31.4
Khammam,Kamepalle,08-03-2020,22.4,30.9
Khammam,Kamepalle,09-03-2020,22.6,34.4
Khammam,Kamepalle,10-03-2020,21.9,33.9
Khammam,Kamepalle,11-03-2020,21.6,34.3
Khammam,Kamepalle,12-03-2020,21.7,34.6
Khammam,Kamepalle,13-03-2020,22.6,35.4
Khammam,Kamepalle,14-03-2020,20.6,34.5
Khammam,Kamepalle,15-03-2020,20.9,33.9
Khammam,Kamepalle,16-03-2020,21.7,35.6
Khammam,Kamepalle,17-03-2020,22.7,36.8
Khammam,Kamepalle,18-03-2020,21,36.5
Khammam,Kamepalle,19-03-2020,22.6,36.1
Khammam,Kamepalle,20-03-2020,22.1,36.2
Khammam,Kamepalle,21-03-2020,23.2,36.2
Khammam,Kamepalle,22-03-2020,23.2,35.8
Khammam,Kamepalle,23-03-2020,22.1,35.3
Khammam,Kamepalle,24-03-2020,22.8,34.2
Khammam,Kamepalle,25-03-2020,22.7,36.5
Khammam,Kamepalle,26-03-2020,22.8,36.8
Khammam,Kamepalle,27-03-2020,22.8,37.5
Khammam,Kamepalle,28-03-2020,21.9,37.3
Khammam,Kamepalle,29-03-2020,22.3,37.9
Khammam,Kamepalle,30-03-2020,23,38
Khammam,Kamepalle,31-03-2020,23.6,38.7
Khammam,Raghunadhapalem,01-01-2020,19.2,29.4
Khammam,Raghunadhapalem,02-01-2020,20.7,31.4
Khammam,Raghunadhapalem,03-01-2020,21.7,29.8
Khammam,Raghunadhapalem,04-01-2020,21.1,29.5
Khammam,Raghunadhapalem,05-01-2020,21.3,27.2
Khammam,Raghunadhapalem,06-01-2020,19.3,30.2
Khammam,Raghunadhapalem,07-01-2020,21.2,30.4
Khammam,Raghunadhapalem,08-01-2020,21.2,31.6
Khammam,Raghunadhapalem,09-01-2020,20.1,30.5
Khammam,Raghunadhapalem,10-01-2020,19.9,30.3
Khammam,Raghunadhapalem,11-01-2020,19.3,30
Khammam,Raghunadhapalem,12-01-2020,17.1,30.9
Khammam,Raghunadhapalem,13-01-2020,16.6,31.5
Khammam,Raghunadhapalem,14-01-2020,18.8,31.7
Khammam,Raghunadhapalem,15-01-2020,17.5,30.4
Khammam,Raghunadhapalem,16-01-2020,17.4,30.1
Khammam,Raghunadhapalem,17-01-2020,19.9,30.3
Khammam,Raghunadhapalem,18-01-2020,21.4,31.8
Khammam,Raghunadhapalem,19-01-2020,21.7,31.6
Khammam,Raghunadhapalem,20-01-2020,19.6,31.9
Khammam,Raghunadhapalem,21-01-2020,20.9,32
Khammam,Raghunadhapalem,22-01-2020,19.5,32
Khammam,Raghunadhapalem,23-01-2020,20.2,32.7
Khammam,Raghunadhapalem,24-01-2020,19.8,32.4
Khammam,Raghunadhapalem,25-01-2020,21.6,34.5
Khammam,Raghunadhapalem,26-01-2020,20.1,33.5
Khammam,Raghunadhapalem,27-01-2020,19.2,33.3
Khammam,Raghunadhapalem,28-01-2020,22.4,34.5
Khammam,Raghunadhapalem,29-01-2020,22.6,34.2
Khammam,Raghunadhapalem,30-01-2020,21.7,33.2
Khammam,Raghunadhapalem,31-01-2020,22,33.5
Khammam,Raghunadhapalem,01-02-2020,22.5,33.1
Khammam,Raghunadhapalem,02-02-2020,21.4,32.1
Khammam,Raghunadhapalem,03-02-2020,21.8,32.6
Khammam,Raghunadhapalem,04-02-2020,21.2,32.4
Khammam,Raghunadhapalem,05-02-2020,22.3,32.7
Khammam,Raghunadhapalem,06-02-2020,19.2,34.3
Khammam,Raghunadhapalem,07-02-2020,22.4,33.5
Khammam,Raghunadhapalem,08-02-2020,21.5,32.7
Khammam,Raghunadhapalem,09-02-2020,22.2,32.1
Khammam,Raghunadhapalem,10-02-2020,20,26.8
Khammam,Raghunadhapalem,11-02-2020,23.3,30.9
Khammam,Raghunadhapalem,12-02-2020,21.9,31.6
Khammam,Raghunadhapalem,13-02-2020,21.1,32.2
Khammam,Raghunadhapalem,14-02-2020,18.9,33.8
Khammam,Raghunadhapalem,15-02-2020,17.7,35.4
Khammam,Raghunadhapalem,16-02-2020,20.1,35.9
Khammam,Raghunadhapalem,17-02-2020,18.8,34.9
Khammam,Raghunadhapalem,18-02-2020,18.7,34.6
Khammam,Raghunadhapalem,19-02-2020,21.6,34.8
Khammam,Raghunadhapalem,20-02-2020,20.4,34.1
Khammam,Raghunadhapalem,21-02-2020,19.8,32.3
Khammam,Raghunadhapalem,22-02-2020,19.6,32.4
Khammam,Raghunadhapalem,23-02-2020,20.3,33.5
Khammam,Raghunadhapalem,24-02-2020,21.7,34.5
Khammam,Raghunadhapalem,25-02-2020,22.5,34.7
Khammam,Raghunadhapalem,26-02-2020,21.8,33.8
Khammam,Raghunadhapalem,27-02-2020,20.6,34.1
Khammam,Raghunadhapalem,28-02-2020,20.6,35.2
Khammam,Raghunadhapalem,29-02-2020,22.4,34.5
Khammam,Raghunadhapalem,01-03-2020,22,34.6
Khammam,Raghunadhapalem,02-03-2020,22.1,34.2
Khammam,Raghunadhapalem,03-03-2020,21.9,34.3
Khammam,Raghunadhapalem,04-03-2020,22.8,35.2
Khammam,Raghunadhapalem,05-03-2020,22.6,35.4
